n_processo;assunto;status;data_deferimento;tipo_de_localizacao;localizacao;endereco;cep;distrito;subprefeitura;categoria_uso;numero_documento;certf_conclusao_tipo;area_objeto_certf_concl
1020.2024/0006898-3;Certificado de Conclusão;deferido;16/05/2024 16:08:51;SQL;111.521.0016-4;Rua Engenheiro Osvaldo Andreani, 640, Vila Rio Branco;03877100;Vila Rio Branco;;HIS;39393-24-SP-CCE;Totalmente;349.5
1020.2024/0007024-4;Certificado de Conclusão;deferido;11/04/2024 12:23:00;SQL, SQL;036.123.0041-5, 036.123.0040-7;Rua João Lourenço, 577, Vila Nova Conceição, Rua João Lourenço, 591, Vila Nova Conceição;04508030, 04508030;Vila Nova Conceição, Vila Nova Conceição;;R2v, R2v-1;39426-24-SP-CCE;Totalmente;5354.31
1020.2024/0006770-7;Certificado de Conclusão;deferido;16/04/2024 15:37:28;SQL, SQL, SQL, SQL, SQL, SQL, SQL;020.003.0177-0, 020.003.0014-6, 020.003.0017-0, 020.003.0018-9, 020.003.0019-7, 020.003.0020-0, 020.003.0176-2;RUA DO BOSQUE, 920, CASAS 1 2 3, BARRA FUNDA, RUA DO BOSQUE, 980, BARRA FUNDA, RUA DO BOSQUE, 944, BARRA FUNDA, RUA DO BOSQUE, 934, BARRA FUNDA, RUA DO BOSQUE, 932, BARRA FUNDA, RUA DO BOSQUE, 922, BARRA FUNDA, RUA DO BOSQUE, 952, E 964, 972, BARRA FUNDA;01136000, 01136000, 01136000, 01136000, 01136000, 01136000, 01136000;BARRA FUNDA, BARRA FUNDA, BARRA FUNDA, BARRA FUNDA, BARRA FUNDA, BARRA FUNDA, BARRA FUNDA;;R2v, HMP, nR1, R2v-2, nR1-3;39467-24-SP-CCE;Totalmente;53734.56
1020.2024/0007272-7;Certificado de Conclusão;deferido;22/04/2024 17:00:51;SQL, SQL;054.212.0066-3, 054.212.0067-1;RUA MONTE SERRAT, S/N, TATUAPÉ, RUA EMILIO MALLET, 1300, TATUAPÉ;03312001, 03312001;TATUAPÉ, TATUAPÉ;;nR1, nR1-3;39521-24-SP-CCE;Totalmente;2981.8
1020.2024/0006914-9;Certificado de Conclusão;deferido;07/05/2024 14:16:37;SQL;072.067.0215-5;RUA JUPIÁ, 91/95, SANTA TEREZINHA;02460020;SANTA TEREZINHA;;HIS;39527-24-SP-CCE;Totalmente;31.27
1020.2024/0006896-7;Certificado de Conclusão;deferido;10/05/2024 18:51:34;SQL;059.106.0011-7;Rua Corin, 147, Vila Ré;03661010;Vila Ré;;HIS;39529-24-SP-CCE;Totalmente;1835.52
1020.2024/0007570-0;Certificado de Conclusão;deferido;05/04/2024 15:42:43;SQL;020.011.0063-9;RUA LUIGI GRECO, 192, BARRA FUNDA;01135030;BARRA FUNDA;;nR1, nR1-10;39545-24-SP-CCE;Totalmente;232.95
1020.2024/0007286-7;Certificado de Conclusão;deferido;13/05/2024 17:29:19;SQL, SQL, SQL;054.084.0126-1, 054.084.0127-8, 054.084.0035-2;Rua Itapeti, 441 - FDS, Vila Gomes Cardim, Rua Itapeti, 441, Vila Gomes Cardim, Rua Itapeti, 489, PT  LT  03, Tatuapé;03324002, 03324002, 03324002;Vila Gomes Cardim, Vila Gomes Cardim, Tatuapé;;nR1, nR2, nR1-6, nR2-1;39554-24-SP-CCE;Totalmente;3153.79
1020.2024/0007221-2;Certificado de Conclusão;deferido;22/04/2024 17:34:23;SQL;070.104.0010-5; Rua Inácio Mammana, 56,  Vila Vitório Mazzei;02409060; Vila Vitório Mazzei;;HIS;39590-24-SP-CCE;Totalmente;763.5
1020.2024/0007290-5;Certificado de Conclusão;deferido;09/04/2024 18:32:34;SQL, SQL;036.132.0019-8, 036.132.0020-1;RUA JOÃO LOURENÇO, 442, VILA NOVA CONCEIÇÃO, RUA JOÃO LOURENÇO, 480, VILA NOVA CONCEIÇÃO;04508030, 04508030;VILA NOVA CONCEIÇÃO, VILA NOVA CONCEIÇÃO;;nR1, nR2, nR1-6, nR2-7;39612-24-SP-CCE;Totalmente;1071.16
1020.2024/0007594-7;Certificado de Conclusão;deferido;18/04/2024 17:54:45;SQL, SQL, SQL;087.072.0048-1, 087.072.0130-3, 087.072.0131-1;RUA CORONEL LUIS BARROSO, 345, SANTO AMARO, RUA CORONEL LUIS BARROSO, 357, JT 345, SANTO AMARO, RUA ALFREDO ANDRE, 62, SANTO AMARO;04750030, 04750030, 04750050;SANTO AMARO, SANTO AMARO, SANTO AMARO;;R2v, R2v-3;39644-24-SP-CCE;Totalmente;23357.49
1020.2024/0007474-6;Certificado de Conclusão;deferido;09/05/2024 16:11:43;SQL;022.027.0187-7;RUA PADRE CHICO, 688, POMPEIA;05008010;POMPEIA;;nR1, nR1-6;39645-24-SP-CCE;Totalmente;197.15
1020.2024/0007473-8;Certificado de Conclusão;deferido;23/04/2024 13:13:53;SQL;054.131.0021-3;Rua Horizonte, 74, Vila Antonina;03412060;Vila Antonina;;R2h, R2h-1;39646-24-SP-CCE;Totalmente;512.84
1020.2024/0007581-5;Certificado de Conclusão;deferido;10/05/2024 16:53:44;SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL;015.047.0219-0, 015.047.0215-8, 015.047.0216-6, 015.047.0217-4, 015.047.0218-2, 015.047.0220-4, 015.047.0016-3, 015.047.0224-7, 015.047.0127-5;RUA CAPITÃO PRUDENTE , 209, PINHEIROS, RUA CAPITÃO PRUDENTE , 195, PINHEIROS, RUA CAPITÃO PRUDENTE , 199, PINHEIROS, RUA CAPITÃO PRUDENTE , 203, PINHEIROS, RUA CAPITÃO PRUDENTE , 205, PINHEIROS, RUA CAPITÃO PRUDENTE , 211, PINHEIROS, RUA CAPITÃO PRUDENTE , 223, PINHEIROS, RUA CAPITÃO PRUDENTE , 227/237, PINHEIROS, RUA DOS PINHEIROS, 1005/1011, PINHEIROS;05422050, 05422050, 05422050, 05422050, 05422050, 05422050, 05422050, 05422050, 05422012;PINHEIROS, PINHEIROS, PINHEIROS, PINHEIROS, PINHEIROS, PINHEIROS, PINHEIROS, PINHEIROS, PINHEIROS;;R2v, nR1, R2v-3, nR1-6, nR1-3, nR1-2;39647-24-SP-CCE;Totalmente;25231.56
1020.2024/0007152-6;Certificado de Conclusão;deferido;27/05/2024 15:09:23;SQL;055.007.0015-4;Rua Trapicheiro, 42, Vila Carrão;03441030;Vila Carrão;;HIS;39674-24-SP-CCE;Totalmente;575.8
1020.2024/0007151-8;Certificado de Conclusão;deferido;10/04/2024 12:31:33;SQL;155.132.0046-4;R   MANUEL DE ARRUDA CASTANHO, 71, PRQ S LOURENCO;03270000;SB - SAPOPEMBA;;HIS;39675-24-SP-CCE;Totalmente;1020.81
1020.2024/0007153-4;Certificado de Conclusão;deferido;23/04/2024 19:13:19;SQL;031.095.0026-4;RUA MAJOR BASÍLIO, 410, ALTO DA MOOCA;03181010;ALTO DA MOOCA;;HIS;39691-24-SP-CCE;Totalmente;2229.98
1020.2024/0007705-2;Certificado de Conclusão;deferido;16/04/2024 12:18:28;SQL, SQL, SQL, SQL, SQL, SQL;085.013.0028-4, 085.013.0027-6, 085.013.0029-2, 085.013.0030-6, 085.013.0031-4, 085.013.0026-8;R SENADOR MILTON CAMPOS, 175, CHÁCARA SANTO ANTÔNIO, R SENADOR MILTON CAMPOS, 167, CHÁCARA SANTO ANTÔNIO, R SENADOR MILTON CAMPOS, 183, CHÁCARA SANTO ANTÔNIO, R SENADOR MILTON CAMPOS, 195, CHÁCARA SANTO ANTÔNIO, R SENADOR MILTON CAMPOS, 201, CHÁCARA SANTO ANTÔNIO, R SENADOR MILTON CAMPOS, 149, CHÁCARA SANTO ANTÔNIO;04708040, 04708040, 04708040, 04708040, 04708040, 04708040;CHÁCARA SANTO ANTÔNIO, CHÁCARA SANTO ANTÔNIO, CHÁCARA SANTO ANTÔNIO, CHÁCARA SANTO ANTÔNIO, CHÁCARA SANTO ANTÔNIO, CHÁCARA SANTO ANTÔNIO;;R2v, nR1, R2v-3, nR1-3, nR1-12;39697-24-SP-CCE;Totalmente;24395.02
1020.2024/0007224-7;Certificado de Conclusão;deferido;14/05/2024 18:35:19;SQL, SQL;029.034.0054-7, 029.034.0073-3;460 E 468, RUA REDENÇÃO, CHÁCARA TATUAPÉ, RUA HERVAL, 964, CHÁCARA TATUAPÉ;03060010, 03062000;CHÁCARA TATUAPÉ, CHÁCARA TATUAPÉ;;HIS;39715-24-SP-CCE;Totalmente;1532.7
1020.2024/0007715-0;Certificado de Conclusão;deferido;15/04/2024 14:59:47;SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL;085.011.0052-8, 085.011.0029-3, 085.011.0030-7, 085.011.0031-5, 085.011.0039-0, 085.011.0041-2, 085.011.0042-0, 085.011.0053-6;Rua do Estilo Barroco, 422, Santo Amaro, Avenida Santo Amaro, 5754, Santo Amaro, Avenida Santo Amaro, 5762, Santo Amaro, Avenida Santo Amaro, 5770, Santo Amaro, Rua do Estilo Barroco, 412, Santo Amaro, Rua do Estilo Barroco, 432, Santo Amaro, Rua do Estilo Barroco, 442, Santo Amaro, Rua do Estilo Barroco, 420, Santo Amaro;04709011, 04702001, 04702001, 04702001, 04709011, 04709011, 04709011, 04709011;Santo Amaro, Santo Amaro, Santo Amaro, Santo Amaro, Santo Amaro, Santo Amaro, Santo Amaro, Santo Amaro;;R2v, nR1, R2v-2, nR1-12, nR1-2, nR1-3;39744-24-SP-CCE;Totalmente;19357.7
1020.2024/0007730-3;Certificado de Conclusão;deferido;10/04/2024 12:31:34;SQL, SQL;035.036.0018-3, 035.036.0019-1;Rua Antônio Augusto Covello, 444 e 446, Vila Monumento, Rua Antônio Augusto Covello, 454, Vila Monumento;01550060, 01550060;Vila Monumento, Vila Monumento;;R2h, R2h-1;39793-24-SP-CCE;Parcialmente;106.74
1020.2024/0007733-8;Certificado de Conclusão;deferido;03/05/2024 12:57:44;SQL;120.094.0008-8;RUA PEDRO RENDON,, 42, CASA, JARDIM CONSORCIO;04436080;JARDIM CONSORCIO;;R2h, R2h-1;39813-24-SP-CCE;Totalmente;302.99
1020.2024/0008417-2;Certificado de Conclusão;deferido;09/05/2024 15:26:56;SQL;043.040.0098-5;R SALVADOR SIMOES, 596, 576, Ipiranga ;04276000;Ipiranga ;;R2v, nR1, R2v-3, nR1-3;39816-24-SP-CCE;Totalmente;26658.95
1020.2024/0007847-4;Certificado de Conclusão;deferido;12/04/2024 15:17:45;SQL;113.333.0047-5;RUA SÃO SEVERO, 362, penha de frança;03666000;penha de frança;;R2h, R2h-1;39836-24-SP-CCE;Totalmente;183.9
1020.2024/0007849-0;Certificado de Conclusão;deferido;17/04/2024 11:25:52;SQL;113.082.0005-5;RUA CATRIMANI, 393, PATRIARCA;03555030;PATRIARCA;;R2h, R2h-1;39850-24-SP-CCE;Totalmente;369
1020.2024/0007521-1;Certificado de Conclusão;deferido;22/05/2024 15:28:00;SQL;066.301.0004-2;RUA TENENTE MARIO BARBEDO, 743, PARQUE EDU CHAVES;02233020;PARQUE EDU CHAVES;;HIS;39872-24-SP-CCE;Totalmente;948.61
1020.2024/0007977-2;Certificado de Conclusão;deferido;30/04/2024 17:38:46;SQL, SQL, SQL;012.087.0101-0, 012.087.0101-0, 012.087.0101-0;Rua Aimberê, 2033, 2073, Sumaré , Rua Paracue, 191, Sumaré, Rua Apinajes, 2052, Sumaré;01258020, 01257050, 01258000;Sumaré , Sumaré, Sumaré;;R2v, nR1, R2v-3, nR1-3;39873-24-SP-CCE;Totalmente;29193.27
1020.2024/0007984-5;Certificado de Conclusão;deferido;29/04/2024 12:26:57;SQL, SQL;077.048.0014-0, 077.048.0015-9;R ALMTE ISAIAS DE NORONHA, 106/108, PIRITUBA, R ALMTE ISAIAS DE NORONHA, 116, PIRITUBA;02919100, 02919100;PIRITUBA, PIRITUBA;;nR2, nR2-6;39887-24-SP-CCE;Totalmente;1550.06
1020.2024/0007717-6;Certificado de Conclusão;deferido;22/04/2024 17:30:56;SQL;122.023.0022-7;RUA ENGENHEIRO AMÉRICO DA GRAÇA MARTINS, 77, JARDIM MONTE AZUL;05836170;JARDIM MONTE AZUL;;HIS, R2v, R2v-1;39891-24-SP-CCE;Totalmente;743.25
1020.2024/0007615-3;Certificado de Conclusão;deferido;26/04/2024 15:41:44;SQL;113.037.0046-7;RUA VIDEIRA, 57, CIDADE PATRIARCA;03564050;CIDADE PATRIARCA;;HIS;39894-24-SP-CCE;Totalmente;841.95
1020.2024/0008715-5;Certificado de Conclusão;deferido;24/04/2024 12:04:52;SQL;066.322.0003-6;RUA ELENICE, 28, VILA MEDEIROS ;02220060;VILA MEDEIROS ;;R2h, R2h-1;39943-24-SP-CCE;Totalmente;222.56
1020.2024/0008721-0;Certificado de Conclusão;deferido;09/05/2024 09:24:52;SQL;032.191.0035-1;Av. Presidente Wilson, 1470 ao 1516, R. Presid. Batista Pereira, 199/211 e R. Presid. Costa Pereira, 293/305, Mooca;03107001;Mooca;;Ind-2, Ind-2-11;39952-24-SP-CCE;Totalmente;0
1020.2024/0008416-4;Certificado de Conclusão;deferido;16/05/2024 10:33:23;SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL;086.064.0003-3, 086.064.0004-1, 086.064.0011-4, 086.064.0012-2, 086.064.0015-7, 086.064.0009-2, 086.064.0013-0, 086.064.0014-9, 086.064.0016-5, 086.064.0017-3, 086.064.0026-2;Rua Rita Joana de Sousa, 68, Campo Belo, Rua Rita Joana de Sousa, 58, Campo Belo, Rua Rita Joana de Sousa, 78, Campo Belo, Rua Rita Joana de Sousa, 72, Campo Belo, Rua Rita Joana de Sousa, 82, Campo Belo, Rua Dom Manuel, 75, Campo Belo, Rua Dom Manuel, 53, Campo Belo, Rua Dom Manuel, 59, Campo Belo, Rua Barão do Triunfo, 2000, Campo Belo, Rua Barão do Triunfo, 2018, Campo Belo, Rua Barão do Triunfo, 2034, Campo Belo;04601060, 04601060, 04601060, 04601060, 04601060, 04602050, 04602050, 04602050, 04602007, 04602007, 04602007;Campo Belo, Campo Belo, Campo Belo, Campo Belo, Campo Belo, Campo Belo, Campo Belo, Campo Belo, Campo Belo, Campo Belo, Campo Belo;;R2v, nR1, R2v-3, nR1-12, nR1-3;39964-24-SP-CCE;Totalmente;21683.51
1020.2024/0007759-1;Certificado de Conclusão;deferido;22/04/2024 17:20:47;SQL;067.250.0021-5;RUA RABELO DA CRUZ, 312, VILA NIVI;02255000;VILA NIVI;;HMP;39967-24-SP-CCE;Totalmente;898.3
1020.2024/0008139-4;Certificado de Conclusão;deferido;24/04/2024 15:17:41;SQL, SQL, SQL;086.058.0008-9, 086.058.0009-7, 086.058.0020-8;R RITA JOANA DE SOUSA, 464, CAMPO BELO , R RITA JOANA DE SOUSA, 440, BROOKLIN NOVO, R RITA JOANA DE SOUSA, 474, CAMPO BELO;04601061, 04601061, 04601061;CAMPO BELO , BROOKLIN NOVO, CAMPO BELO;;R2v, nR1, R2v-2, nR1-3;39980-24-SP-CCE;Totalmente;7251.31
1020.2024/0007862-8;Certificado de Conclusão;deferido;22/04/2024 19:00:03;SQL;068.534.0067-4;Rua São Januário, 60, Parada Inglesa;02245140;Parada Inglesa;;HIS;39992-24-SP-CCE;Totalmente;781.07
1020.2024/0007998-5;Certificado de Conclusão;deferido;22/04/2024 17:25:10;SQL;075.090.0041-6;Rua Dr. Ignácio Proença de Gouveia, 663, Casa Verde;02543401;Casa Verde;;HIS;40064-24-SP-CCE;Totalmente;746.66
1020.2024/0008425-3;Certificado de Conclusão;deferido;30/04/2024 12:45:45;SQL;117.217.0008-1;Rua Francisco de Assis Prado, 61, Parque Tomaz Saraiva;03284050;Parque Tomaz Saraiva;;R2h, R2h-1;40102-24-SP-CCE;Totalmente;298.75
1020.2024/0008428-8;Certificado de Conclusão;deferido;25/04/2024 15:08:10;SQL;149.001.0016-0;RUA CISNEIROS, 149, jardim santa maria;03930060;jardim santa maria;;nR1, nR1-3;40114-24-SP-CCE;Totalmente;210
1020.2024/0008147-5;Certificado de Conclusão;deferido;17/05/2024 14:57:45;SQL;069.130.0010-3;RUA CONCEIÇÃO DA BARRA , 115, SANTANA;02039030;SANTANA;;HMP;40145-24-SP-CCE;Totalmente;564.45
1020.2024/0008148-3;Certificado de Conclusão;deferido;22/04/2024 17:23:22;SQL;069.017.0065-2;Travessa Quefren, 13, Tucuruvi;02303037;Tucuruvi;;HIS;40146-24-SP-CCE;Totalmente;302.91
1020.2024/0008149-1;Certificado de Conclusão;deferido;07/05/2024 11:43:54;SQL;071.255.0026-9;Rua Alfredo Zunkeller, 577, Alto do Mandaqui;02421070;Alto do Mandaqui;;HIS;40147-24-SP-CCE;Totalmente;714.58
1020.2024/0008841-0;Certificado de Conclusão;deferido;02/05/2024 10:08:03;SQL;053.119.0022-9;Rua Padre Otto Maria, 223/ 231, Vila Diva;03373090;Vila Diva;;nR2, nR2-5;40151-24-SP-CCE;Totalmente;1423.42
1020.2024/0008322-2;Certificado de Conclusão;deferido;26/04/2024 16:26:04;SQL;051.158.0006-3;RUA BALTAR, 749, VILA CALIFORNIA;03209000;VILA CALIFORNIA;;HIS;40183-24-SP-CCE;Totalmente;1031.62
1020.2024/0008658-2;Certificado de Conclusão;deferido;24/04/2024 12:05:43;SQL;100.001.0011-1;RUA AMÉRICO VESPUCCI, 138, VILA PRUDENTE;03135010;VILA PRUDENTE;;R2h, R2h-1;40194-24-SP-CCE;Totalmente;378.6
1020.2024/0008739-2;Certificado de Conclusão;deferido;24/04/2024 11:50:40;SQL;057.272.0049-0;RUA NERI DE BARCELOS , 310, VILA MATILDE;03523020;VILA MATILDE;;R2h, R2h-1;40218-24-SP-CCE;Totalmente;362.52
1020.2024/0008741-4;Certificado de Conclusão;deferido;24/05/2024 10:33:43;SQL;114.294.0107-8;RUA MIRINZAL, 153, ITAQUERA;08240040;ITAQUERA;;R2h, R2h-1;40223-24-SP-CCE;Totalmente;556.14
1020.2024/0008740-6;Certificado de Conclusão;deferido;24/04/2024 12:05:31;SQL, SQL;070.217.0010-5, 070.217.0010-5;Rua Professor Paul Hugon, 186, Água Fria, Rua Francisco Camargo Andrade , 186, Água Fria;02410120, 02333030;Água Fria, Água Fria;;R2h, R2h-1;40224-24-SP-CCE;Totalmente;258.93
1020.2024/0009220-5;Certificado de Conclusão;deferido;28/05/2024 16:30:03;SQL;056.022.0016-9;RUA DENTISTA BARRETO, 96 E 106, TATUAPÉ;03420000;TATUAPÉ;;HIS;40237-24-SP-CCE;Totalmente;2542.4
1020.2024/0009317-1;Certificado de Conclusão;deferido;02/05/2024 10:06:47;SQL;090.153.0027-5;Rua Jamacarú, 70, Vila Isa;04689020;Vila Isa;;R2h, R2h-1;40290-24-SP-CCE;Totalmente;237
1020.2024/0009950-1;Certificado de Conclusão;deferido;27/05/2024 10:46:27;SQL;075.133.0006-2;AVENIDA BARÃO DA VITORIA, 110, CASA VERDE;02552010;CASA VERDE;;nR1, nR1-3;40291-24-SP-CCE;Totalmente;486.16
1020.2024/0009319-8;Certificado de Conclusão;deferido;09/05/2024 11:45:00;SQL;121.044.0010-3;RUA PROFESSOR AUGUSTO MONDIN, 107, Parque Sabará;04456080;Parque Sabará;;R2h, R2h-1;40292-24-SP-CCE;Totalmente;288.59
1020.2024/0008862-3;Certificado de Conclusão;deferido;26/04/2024 14:58:51;SQL;118.037.0019-9;Rua Antonio Alves Santos, 160, Vila Prudente;03256040;Vila Prudente;;R2h, R2h-1;40308-24-SP-CCE;Totalmente;406.4
1020.2024/0008490-3;Certificado de Conclusão;deferido;19/04/2024 15:41:49;SQL;072.119.0339-2;Rua João Turra, 108, Santana;02019060;Santana;;;40329-24-SP-CCE;Totalmente;
1020.2024/0008956-5;Certificado de Conclusão;deferido;30/04/2024 12:55:43;SQL;051.133.0014-4;Rua Justiniano, 502, Vila Prudente;03208010;Vila Prudente;;R2h, R2h-1;40353-24-SP-CCE;Totalmente;240.26
1020.2024/0008773-2;Certificado de Conclusão;deferido;08/05/2024 15:39:47;SQL;112.357.0006-1;RUA MÁRIO RODRIGUES FON, 61, LOTE 7 QUADRA G, VILA BELA VISTA;08011280;VILA BELA VISTA;;HIS, HMP;40401-24-SP-CCE;Totalmente;847.93
1020.2024/0009065-2;Certificado de Conclusão;deferido;28/05/2024 11:08:30;SQL, SQL;232.016.0026-1, 232.016.0026-1;R KLEBER AFONSO, LT 16, JD NOSSA SENHORA DO CARMO, R KLEBER AFONSO, LT 17, JD NOSSA SENHORA DO CARMO;08270630, 08270630;JD NOSSA SENHORA DO CARMO, JD NOSSA SENHORA DO CARMO;;R2h, R2h-1;40451-24-SP-CCE;Totalmente;522.28
1020.2024/0009055-5;Certificado de Conclusão;deferido;27/05/2024 12:17:23;SQL;116.152.0052-2;Av Flor de Vila Formosa, 226, Vila Formosa;03366010;Vila Formosa;;R2h, R2h-1;40452-24-SP-CCE;Totalmente;347.9
1020.2024/0009208-6;Certificado de Conclusão;deferido;30/04/2024 12:45:45;SQL;051.106.0016-3;R CAMPO BELO, 22, VILA PRUDENTE;03206050;VILA PRUDENTE;;R2h, R2h-1;40455-24-SP-CCE;Totalmente;346.23
1020.2024/0010244-8;Certificado de Conclusão;deferido;24/05/2024 11:18:43;SQL;187.012.0019-3;rua felipe cardoso de campos , 378, perus;05207090;perus;;nR1, nR1-15;40464-24-SP-CCE;Totalmente;180.12
1020.2024/0008889-5;Certificado de Conclusão;deferido;14/05/2024 15:29:45;SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL;299.117.0101-6, 299.117.0102-4, 299.117.0103-2, 299.117.0104-0, 299.117.0105-9, 299.117.0106-7, 299.117.0107-5, 299.117.0108-3, 299.117.0126-1, 299.117.0220-9;RUA CABO VERDE, 370, VILA OLIMPIA, RUA CABO VERDE, 366, VILA OLIMPIA, RUA CABO VERDE, 358, VILA OLIMPIA, RUA CABO VERDE, 354, VILA OLIMPIA, RUA CABO VERDE, 350, CASA 4, VILA OLIMPIA, RUA CABO VERDE, 350, CASA 3, VILA OLIMPIA, RUA CABO VERDE, 350, CASA 2, VILA OLIMPIA, RUA CABO VERDE, 350, CASA 1, VILA OLIMPIA, RUA CABO VERDE, 372, VILA OLIMPIA, RUA CABO VERDE, 382, VILA OLIMPIA;04550081, 04550081, 04550081, 04550081, 04550081, 04550081, 04550081, 04550081, 04550081, 04550081;VILA OLIMPIA, VILA OLIMPIA, VILA OLIMPIA, VILA OLIMPIA, VILA OLIMPIA, VILA OLIMPIA, VILA OLIMPIA, VILA OLIMPIA, VILA OLIMPIA, VILA OLIMPIA;;HIS, R2v, nR1, R2v-1, nR1-3;40466-24-SP-CCE;Totalmente;9932.34
1020.2024/0009200-0;Certificado de Conclusão;deferido;26/04/2024 09:15:43;SQL, SQL;068.321.0025-6, 068.321.0026-4;RUA SACALINA, 235, 231, VILA ISOLINA MAZZEI, RUA PIATA, 858, VILA ISOLINA MAZZEI;02080080, 02080010;VILA ISOLINA MAZZEI, VILA ISOLINA MAZZEI;;R2h, R2h-1;40474-24-SP-CCE;Totalmente;196.55
1020.2024/0009418-6;Certificado de Conclusão;deferido;27/05/2024 12:37:53;SQL;036.121.0054-8;RUA JOÃO LOURENÇO, 130, VILA NOVA CONCEIÇÃO;04508030;VILA NOVA CONCEIÇÃO;;nR1, nR1-6;40527-24-SP-CCE;Totalmente;2553.89
1020.2024/0009510-7;Certificado de Conclusão;deferido;03/06/2024 14:08:41;SQL, SQL, SQL, SQL, SQL, SQL, SQL, SQL;045.062.0015-2, 045.062.0051-9, 045.062.0052-7, 045.062.0072-1, 045.062.0050-0, 045.062.0053-5, 045.062.0054-3, 045.062.0055-1;Alameda das Boninas						 						 						 						 						 						 						, 155, Mirandópolis, Alameda das Boninas, 169, nR1-6 Fachada Ativa 01, Mirandópolis, Alameda das Boninas						 						 						 						 						 						 						, 171, Mirandópolis, Alameda das Boninas						 						 						 						 						 						 						, 181, Mirandópolis, Rua dos Crisântemos						 						 						 						 						 						 						, 55, R2v - nR1, Mirandópolis, Rua dos Crisântemos						 						 						 						 						 						 						, 33, nR1-6 Fachada Ativa 02, Mirandópolis, Rua dos Crisântemos						 						 						 						 						 						 						, 43, Mirandópolis, Rua dos Crisântemos						 						 						 						 						 						 						, 51, R2v, Mirandópolis;04049060, 04049060, 04049060, 04049060, 04049020, 04049020, 04049020, 04049020;Mirandópolis, Mirandópolis, Mirandópolis, Mirandópolis, Mirandópolis, Mirandópolis, Mirandópolis, Mirandópolis;;R2v, nR1, R2v-2, nR1-12, nR1-3;40530-24-SP-CCE;Totalmente;14259.18
1020.2024/0009506-9;Certificado de Conclusão;deferido;07/05/2024 17:23:58;SQL;076.110.0008-1;Avenida Imirim, 2887, Imirim;02465300;Imirim;;nR2, nR2-2;40565-24-SP-CCE;Totalmente;952.42
1020.2024/0008994-8;Certificado de Conclusão;deferido;27/05/2024 15:42:46;SQL;116.540.0001-8;RUA PEDRO VOSS, 765, TATUAPE;03437000;TATUAPE;;HIS;40577-24-SP-CCE;Totalmente;473.2
1020.2024/0009516-6;Certificado de Conclusão;deferido;10/05/2024 14:41:45;SQL;116.537.0057-1;R BARAO DE ITAMARACA, 19, Vila Carrao;03448040;Vila Carrao;;R2h, R2h-1;40604-24-SP-CCE;Totalmente;264.39
1020.2024/0009117-9;Certificado de Conclusão;deferido;14/05/2024 18:34:15;SQL;053.099.0030-6;Rua João Dias Teixeira, 317, Chacara Belenzinho;03377020;Chacara Belenzinho;;HIS;40609-24-SP-CCE;Totalmente;664.6
1020.2024/0009614-6;Certificado de Conclusão;deferido;07/05/2024 11:13:20;SQL;055.133.0009-5;Rua Torre de Pedra, 151, Vila Santa Isabel;03432040;Vila Santa Isabel;;R2h, R2h-1;40617-24-SP-CCE;Totalmente;281.5
1020.2024/0009122-5;Certificado de Conclusão;deferido;14/05/2024 18:54:43;SQL;113.161.0015-3;RUA HENRIQUE JACOB, 412, Vila Santa Teresa;03566010;Vila Santa Teresa;;HIS;40621-24-SP-CCE;Totalmente;1152.33
1020.2024/0009616-2;Certificado de Conclusão;deferido;10/05/2024 09:44:01;SQL;059.043.0044-1;RUA BRENO BARDI, 1, PENHA DE FRANÇA;03622080;PENHA DE FRANÇA;;R2h, R2h-1;40632-24-SP-CCE;Totalmente;244.74
1020.2024/0009332-5;Certificado de Conclusão;deferido;20/05/2024 12:44:48;SQL;113.343.0015-0;RUA ANTONIO RODRIGUES DE SOUSA, 55, BURGO PAULISTA;03680030;BURGO PAULISTA;;HMP;40642-24-SP-CCE;Totalmente;393.31
1020.2024/0009708-8;Certificado de Conclusão;deferido;29/05/2024 11:14:46;SQL;078.021.0025-9;RUA BRIGADEIRO HENRIQUE FONTENELLE , 1141, PARQUE SÃO DOMINGOS ;05125001;PARQUE SÃO DOMINGOS ;;R2h, R2h-1;40662-24-SP-CCE;Totalmente;402.33
1020.2024/0009632-4;Certificado de Conclusão;deferido;09/05/2024 11:42:35;SQL;163.238.0012-7;Rua João Cariani, 87, Jardim Regis;04811170;Jardim Regis;;R2h, R2h-1;40678-24-SP-CCE;Totalmente;0
1020.2024/0009245-0;Certificado de Conclusão;deferido;03/05/2024 17:11:49;SQL;069.006.0070-0;RUA SANTA OLÍMPIA, 81, VILA MAZZEI;02303010;VILA MAZZEI;;HIS;40687-24-SP-CCE;Totalmente;387.8
