n_processo;assunto;status;data_deferimento;tipo_de_localizacao;localizacao;endereco;cep;categoria_uso;numero_documento;certf_conclusao_tipo;area_objeto_certf_concl
1020.2023/0028144-8;Certificado de Conclusão;deferido;03/01/2024 16:33:40;SQL;082.419.0046-5;rua Sapetuba, 146, Butantã;05510000;R2v, nR1, R2v-3, nR1-3;36303-23-SP-CCE;Totalmente;14724.49
1020.2023/0028146-4;Certificado de Conclusão;deferido;08/01/2024 13:26:47;SQL;166.093.0009-6;AV. COMENDADOR SANT´ANNA, 680, 684/696/700/704, CAPÃO REDONDO;05866000;nR2, nR2-2;36307-23-SP-CCE;Totalmente;2101.47
1020.2023/0028173-1;Certificado de Conclusão;deferido;03/01/2024 16:48:50;SQL, SQL, SQL, SQL, SQL, SQL;042.099.0043-5, 042.099.0044-3, 042.099.0045-1, 042.099.0046-1, 042.099.0048-6, 042.099.0049-4;Rua Loefgren, 1710, Vila Clementino, Rua Loefgren, 1720, Vila Clementino, Rua Loefgren, 1726, Vila Clementino, Rua Loefgren, 1734, Vila Clementino, Rua Loefgren, 1690-FDS, Vila Clementino, Rua Loefgren, 1690, Vila Clementino;04040002, 04040002, 04040002, 04040002, 04040002, 04040002;R2v, nR1, R2v-2, nR1-3, nR1-12;36330-23-SP-CCE;Totalmente;12754.7
1020.2023/0028181-2;Certificado de Conclusão;deferido;21/02/2024 10:42:21;SQL;163.237.0005-1;Rua João Cariani, 184, S/C, Jardim Regis;04674900;R2h, R2h-1;36350-23-SP-CCE;Totalmente;251.8
1020.2023/0027214-7;Certificado de Conclusão;deferido;06/03/2024 19:12:55;SQL;116.125.0010-1;RUA VIRGINIA, 35, VILA CARRÃO;03437090;HIS;36368-23-SP-CCE;Totalmente;417.55
1020.2023/0027568-5;Certificado de Conclusão;deferido;27/02/2024 12:39:10;SQL;055.039.0051-0;RUA IACRI, 88, VILA CARRÃO;03430020;HIS, R2v, R2v-1;36382-23-SP-CCE;Totalmente;1733.31
1020.2023/0028550-8;Certificado de Conclusão;deferido;08/02/2024 14:11:38;SQL;012.102.0519-1;RUA APINAJES, 1081, PERDIZES;05017000;R2v, nR1, R2v-2, nR1-2, nR1-6;36422-23-SP-CCE;Totalmente;6380.97
1020.2023/0028554-0;Certificado de Conclusão;deferido;06/02/2024 12:34:28;SQL, SQL, SQL, SQL;085.026.0052-4, 085.026.0007-9, 085.026.0009-5, 085.026.0053-2;R DAS MARGARIDAS, 320, JARDIM DAS ACACIAS, R DAS MARGARIDAS, 320, JARDIM DAS ACACIAS, R DAS MARGARIDAS, 320, JARDIM DAS ACACIAS, R DAS MARGARIDAS, 320, JARDIM DAS ACACIAS;04704040, 04704040, 04704040, 04704040;R2v, R2v-2;36446-23-SP-CCE;Totalmente;7455.83
1020.2023/0027562-6;Certificado de Conclusão;deferido;07/02/2024 18:22:28;SQL;068.534.0030-5;Avenida General Ataliba Leonel, 4067, 69 75, Parada Inglesa;02242002;HIS, HMP;36469-23-SP-CCE;Totalmente;458.89
1020.2023/0027569-3;Certificado de Conclusão;deferido;15/01/2024 16:20:48;SQL;118.085.0024-4;RUA JOÃO BATISTA FERNANDES, 212, VILA ANA CLARA;03253050;HIS;36482-23-SP-CCE;Totalmente;441.37
1020.2023/0028880-9;Certificado de Conclusão;deferido;04/01/2024 12:16:28;SQL;066.117.0016-1;Rua Marcondes, 29, Vila Carolina;02279050;R2h, R2h-1;36548-23-SP-CCE;Totalmente;322.7
1020.2023/0027880-3;Certificado de Conclusão;deferido;01/03/2024 16:23:53;SQL;058.219.0025-5;Rua Lino Cunha, 85, Vila Guilhermina;03547080;HIS;36554-23-SP-CCE;Totalmente;567.95
1020.2023/0027886-2;Certificado de Conclusão;deferido;21/02/2024 15:06:37;SQL;146.141.0032-4;RUA ÉZIO MARANEZI, 97, CIDADE LÍDER;08280030;HIS;36568-23-SP-CCE;Totalmente;707.96
1020.2023/0029575-9;Certificado de Conclusão;deferido;09/02/2024 16:13:43;SQL;090.127.0018-3;Rua Major Claudiano, 86-84, Vila Gea;04692030;R2h, R2h-1;36596-23-SP-CCE;Totalmente;398.52
1020.2023/0029233-4;Certificado de Conclusão;deferido;31/01/2024 15:47:49;SQL;012.106.0489-2;Rua Campevas, 800, Perdizes;05016010;R2v, nR1, R2v-2, nR1-2;36614-23-SP-CCE;Totalmente;8085.43
1020.2023/0029231-8;Certificado de Conclusão;deferido;04/03/2024 10:35:50;SQL;169.287.0111-1;Rua Ituna, 88, Jardim Olinda;05765240;R2h, R2h-1;36620-23-SP-CCE;Totalmente;226.68
1020.2023/0029236-9;Certificado de Conclusão;deferido;09/02/2024 14:46:47;SQL;085.439.0018-2;R. PASSAROS E FLORES, S/N, BROOKLIN;04704000;R2v, nR1, R2v-2, nR1-12, nR1-2, nR1-3;36632-23-SP-CCE;Totalmente;11759.88
1020.2023/0029280-6;Certificado de Conclusão;deferido;16/02/2024 18:36:59;SQL;155.283.0035-4;Rua César Espósito, sem número, Vila Fátima;03920020;HIS;36651-23-SP-CCE;Totalmente;9494.02
1020.2024/0000252-4;Certificado de Conclusão;deferido;17/01/2024 19:17:22;SQL;090.384.0010-1;RUA DIOGO RODRIGUES MARQUES, 305, JARDIM ERNESTINA;04677042;R2h, R2h-1;36708-23-SP-CCE;Totalmente;269.7
1020.2024/0000761-5;Certificado de Conclusão;deferido;20/02/2024 15:47:13;SQL;042.112.0012-7;RUA JAMES ADAM, 51, SAUDE;04127050;R2h, R2h-1;36742-23-SP-CCE;Totalmente;435.05
1020.2024/0001205-8;Certificado de Conclusão;deferido;15/01/2024 12:20:47;SQL;078.252.0018-7;Rua Homero Sales, 311, Lote 05 Quadra 69, Parque São Domingos;05126000;R2h, R2h-1;36770-23-SP-CCE;Totalmente;356.2
1020.2024/0000256-7;Certificado de Conclusão;deferido;06/03/2024 19:11:15;SQL;100.008.0019-7;Rua Falchi Gianini, 42, vila prudente;03136040;HIS;36785-23-SP-CCE;Totalmente;478.88
1020.2024/0000257-5;Certificado de Conclusão;deferido;18/01/2024 17:11:31;SQL;116.100.0029-2;Rua Ângelo Pavan , 213,  Vila Carrão;03436020;HIS;36806-24-SP-CCE;Totalmente;588.19
1020.2024/0000861-1;Certificado de Conclusão;deferido;01/03/2024 15:30:47;SQL;021.026.0007-6;Rua Airosa Galvão, 139, Água Branca;05002070;nR2, nR2-6;36831-24-SP-CCE;Totalmente;443.86
1020.2024/0000865-4;Certificado de Conclusão;deferido;28/02/2024 17:53:37;SQL, SQL, SQL, SQL;083.193.0008-8, 083.193.0028-2, 083.193.0029-0, 083.193.0030-4;Campo Verde , 262, Jardim Paulistano, Dona Elisa Pereira de Barros , s/n lote 33, Jardim Paulistano, Dona Elisa Pereira de Barros, 251, Jardim Paulistano, Dona Elisa Pereira de Barros, 263, Jardim Paulistano;01456010, 01456000, 01456000, 01456000;R2h, R2h-3;36839-24-SP-CCE;Totalmente;3948.08
1020.2024/0000481-0;Certificado de Conclusão;deferido;05/02/2024 18:41:52;SQL;068.008.0063-5;Rua Mangaíba, 183, Vila Isolina Mazzei;02082100;HIS, R2v, R2v-1;36840-24-SP-CCE;Totalmente;733.08
1020.2024/0000484-5;Certificado de Conclusão;deferido;05/02/2024 18:23:26;SQL;051.255.0026-7;R JACARAIPE,  355, VL ALOIS;03152150;HIS;36850-24-SP-CCE;Totalmente;213.42
1020.2024/0001200-7;Certificado de Conclusão;deferido;22/01/2024 17:03:59;SQL, SQL;041.158.0035-6, 041.158.0007-0;Avenida Cotovia, 585, 599, 603, 605, Indianópolis, Avenida Cotovia, 611, Indianópolis;04517001, 04517001;R2v, nR1, R2v-2, nR1-2;36862-24-SP-CCE;Totalmente;14602.74
1020.2024/0001202-3;Certificado de Conclusão;deferido;07/02/2024 17:08:45;SQL;041.167.0029-0;ALAMEDA JURUPIS, 700, MOEMA;04088002;R2v, nR1, nR2, R2v-4, nR1-2, nR1-12, nR2-1;36868-24-SP-CCE;Totalmente;34360.27
1020.2024/0001656-8;Certificado de Conclusão;deferido;06/03/2024 16:35:10;SQL, SQL, SQL;086.074.0250-1, 086.074.0251-1, 086.074.0252-8;RUA JOÃO DE SOUSA DIAS, 939, CAMPO BELO, RUA JOÃO DE SOUSA DIAS, 953, CAMPO BELO, RUA JOÃO DE SOUSA DIAS, S/N, CAMPO BELO;04618003, 04618003, 04618003;R2v, R2v-2;36882-24-SP-CCE;Totalmente;16936.13
1020.2024/0000778-0;Certificado de Conclusão;deferido;28/02/2024 17:16:02;SQL;058.180.0062-1;RUA ALTO GARÇAS, 466, CIDADE PATRIARCA;03546000;HIS;36895-24-SP-CCE;Totalmente;736.33
1020.2024/0000781-0;Certificado de Conclusão;deferido;19/01/2024 18:09:29;SQL;068.027.0019-0;RUA PIATÁ, 485, 491, VILA GUILHERME;02080010;HIS;36898-24-SP-CCE;Totalmente;732.4
1020.2024/0001207-4;Certificado de Conclusão;deferido;19/01/2024 19:24:53;SQL;059.272.0016-8;RUA GIANCARLO PALANTI, 57, vila re ;03661050;R2h, R2h-1;36901-24-SP-CCE;Totalmente;267.48
1020.2024/0001311-9;Certificado de Conclusão;deferido;19/01/2024 19:23:56;SQL;061.079.0048-9;RUA ROSA PAVONE, 57, PENHA DE FRANÇA;03638080;R2h, R2h-1;36902-24-SP-CCE;Totalmente;455.89
1020.2024/0001312-7;Certificado de Conclusão;deferido;18/01/2024 16:59:04;SQL;055.316.0036-4;RUA TAGUATO, 68, VILA SANTA ISABEL;03433060;R2h, R2h-1;36904-24-SP-CCE;Totalmente;331.73
1020.2024/0001549-9;Certificado de Conclusão;deferido;19/01/2024 19:40:11;SQL;039.028.0057-7;AVENIDA ENGENHEIRO LUIZ GOMES CARDIM SANGIRARDI, 388, ACLIMAÇÃO;04112080;nR1, nR1-1;36905-24-SP-CCE;Totalmente;422.05
1020.2024/0001813-7;Certificado de Conclusão;deferido;24/01/2024 15:21:42;SQL;057.089.0004-0;RUA DR PELAGIO MARQUES, 562, VILA MATILDE;03512010;R2h, R2h-1;36917-24-SP-CCE;Totalmente;482.64
1020.2024/0000897-2;Certificado de Conclusão;deferido;11/03/2024 15:19:12;SQL;067.491.0058-9;RUA IBICARAI, 165, PARQUE VITÓRIA;02270080;HIS, HMP;36930-24-SP-CCE;Totalmente;1063.23
1020.2024/0000927-8;Certificado de Conclusão;deferido;14/03/2024 12:23:27;SQL, SQL;099.010.0026-2, 099.010.0025-4;Rua Luiz Gatti, 179, Lapa, Rua Luiz Gatti, 207, Lapa;05038150, 05038150;HIS, R2v, R2v-2;36946-24-SP-CCE;Totalmente;24508.57
1020.2024/0001815-3;Certificado de Conclusão;deferido;05/02/2024 16:06:39;SQL;059.241.0013-8;Rua Domingos de Carlo, 135, E 135 Fundos, Vila Granada;03659000;R2h, R2h-1;36971-24-SP-CCE;Totalmente;332.97
1020.2024/0001558-8;Certificado de Conclusão;deferido;17/01/2024 19:14:47;SQL, SQL;068.004.0049-1, 068.004.0087-4;Rua Piatá, 137, Vila Isolina Mazzei, Rua Piatá, 141, Vila Isolina Mazzei;02080010, 02080010;R2h, R2h-1;37000-24-SP-CCE;Totalmente;355.76
1020.2024/0001174-4;Certificado de Conclusão;deferido;01/03/2024 14:58:43;SQL;142.059.0003-0;RUA CLAUDIO PTOLOMEU, 533, ARTUR ALVIM;03693000;HIS;37008-24-SP-CCE;Totalmente;691.04
1020.2024/0001559-6;Certificado de Conclusão;deferido;23/01/2024 17:23:25;SQL;068.366.0001-6;RUA SÃO JOÃO DASSIO, 250, VILA DOM PEDRO II;02246040;R2h, R2h-1;37017-24-SP-CCE;Totalmente;257.8
1020.2024/0001227-9;Certificado de Conclusão;deferido;06/02/2024 15:56:56;SQL;142.080.0042-1;RUA PATATIVA, 140, Cidade Antônio Estêvão de Carvalho;08220010;HIS;37022-24-SP-CCE;Totalmente;525.31
1020.2024/0001232-5;Certificado de Conclusão;deferido;13/03/2024 16:43:17;SQL;070.081.0035-3;RUA MAJOR ARI GOMES, 64, VILA MAZZEI;02309050;HIS;37032-24-SP-CCE;Totalmente;1177.67
1020.2024/0001821-8;Certificado de Conclusão;deferido;18/03/2024 16:28:53;SQL;037.005.0003-3;RUA EÇA DE QUEIROZ, 212, VILA MARIANA;04011031;nR1, nR1-1;37033-24-SP-CCE;Totalmente;375.65
1020.2024/0001657-6;Certificado de Conclusão;deferido;18/01/2024 18:17:05;SQL, SQL;073.025.0046-0, 073.025.0045-2;RUA SALETE, 15, SANTANA, RUA SALETE, 25, SANTANA;02016000, 02016000;nR1, nR1-3;37037-24-SP-CCE;Totalmente;485.67
1020.2024/0002477-3;Certificado de Conclusão;deferido;19/03/2024 16:02:57;SQL;078.271.0043-0;RUA HOMERO SALES , 970, LOTE 27 QUADRA 92, PARQUE SÃO DOMINGOS ;05126000;R2h, R2h-1;37044-24-SP-CCE;Totalmente;429.47
1020.2024/0001336-4;Certificado de Conclusão;deferido;06/02/2024 18:20:13;SQL, SQL;053.651.0029-8, 053.651.0030-1;RUA BARÃO DE ABIAI, 09, VILA FORMOSA, RUA BARÃO DE ABIAI, 11, VILA FORMOSA;03375100, 03375100;HIS, nR1, nR1-12;37053-24-SP-CCE;Totalmente;3934.06
1020.2024/0001826-9;Certificado de Conclusão;deferido;31/01/2024 17:24:35;SQL;059.220.0030-6;RUA BELARMINA J REGO, 31, PENHA ;03615090;R2h, R2h-1;37057-24-SP-CCE;Totalmente;415.84
1020.2024/0001453-0;Certificado de Conclusão;deferido;05/02/2024 18:43:43;SQL;066.341.0025-1;R   SODRE E SILVA, 183, JARDIM BRASIL;02210040;HIS;37082-24-SP-CCE;Totalmente;422.75
1020.2024/0002242-8;Certificado de Conclusão;deferido;01/03/2024 15:58:44;SQL;300.073.0018-1;RUA ENGENHEIRO ISAAC MILDER, 500, VILA MORUMBI;05688010;nR2, nR2-3;37083-24-SP-CCE;Totalmente;1.03
1020.2024/0001470-0;Certificado de Conclusão;deferido;05/02/2024 18:45:14;SQL;067.158.0117-7;Av. Maestro Villa Lobos, 615, Vila Gustavo;02266001;HIS;37097-24-SP-CCE;Totalmente;372.56
1020.2024/0001709-2;Certificado de Conclusão;deferido;28/02/2024 17:14:36;SQL;053.046.0023-1;RUA JOÃO TEIXEIRA DA SILVA, 182, VILA RIO BRANCO;03348040;HIS;37160-24-SP-CCE;Totalmente;728.55
1020.2024/0002091-3;Certificado de Conclusão;deferido;07/02/2024 14:26:01;SQL;121.048.0018-7;RUA CURIA, 415, CAMPO GRANDE;04446180;R2h, R2h-1;37170-24-SP-CCE;Totalmente;239.02
1020.2024/0002098-0;Certificado de Conclusão;deferido;15/03/2024 12:38:44;SQL;067.277.0001-1;Rua Ibicaraí - esquina com a Rua Domingos Ortega, 00, Pq. Vitória;02270080;R2h, R2h-1;37172-24-SP-CCE;Totalmente;314.17
1020.2024/0002099-9;Certificado de Conclusão;deferido;15/03/2024 12:38:44;SQL;067.142.0019-6;Rua Parambu, 95, Pq. Vitória;02270070;R2h, R2h-1;37176-24-SP-CCE;Totalmente;362.56
1020.2024/0002369-6;Certificado de Conclusão;deferido;04/03/2024 15:30:45;SQL;116.496.0032-0;RUA DOS BUGRES, 136, LT 15 QD 13, JARDIM RECORD;03462040;R2h, R2h-1;37190-24-SP-CCE;Totalmente;373.82
1020.2024/0002259-2;Certificado de Conclusão;deferido;05/02/2024 16:08:07;SQL;058.180.0051-6;R JAGUARIAIVA, 695, Vila Guilhermina;03545070;R2h, R2h-1;37253-24-SP-CCE;Totalmente;489.14
1020.2024/0002371-8;Certificado de Conclusão;deferido;05/03/2024 12:14:12;SQL, SQL;007.011.0039-7, 007.011.0040-0;ALAMEDA BARROS, 123, SANTA CECILIA, ALAMEDA BARROS, 127, SANTA CECILIA;01232001, 01232001;R2v, nR1, R2v-2, nR1-3, nR1-12;37260-24-SP-CCE;Totalmente;5646.04
1020.2024/0002374-2;Certificado de Conclusão;deferido;19/02/2024 11:44:22;SQL;037.026.0240-2;Avenida Conselheiro Rodrigues Alves , 429, Vila Mariana ;04014011;R2v, nR1, R2v-2, nR1-3, nR1-12;37270-24-SP-CCE;Totalmente;10106.81
1020.2024/0002505-2;Certificado de Conclusão;deferido;11/03/2024 09:34:58;SQL, SQL;120.054.0003-2, 120.054.0018-0;RUA OTAVIO CARLOS DA SILVA, 234,238,242,246,250 E 260, JARDIM CIDALIA, RUA COSME FONTE LIRA ESQUINA RUA OTAVIO CARLOS DA SILVA, S/N, JARDIM CIDALIA;04652220, 04652200;R2h, R2h-1;37288-24-SP-CCE;Totalmente;548.46
1020.2024/0002509-5;Certificado de Conclusão;deferido;19/02/2024 13:25:48;SQL;057.049.0039-9;RUA JOSÉ MENDES JUNIOR, 169, VILA MATILDE;03510030;R2v, R2v-1;37298-24-SP-CCE;Totalmente;1217.56
1020.2024/0002111-1;Certificado de Conclusão;deferido;23/02/2024 16:31:32;SQL;111.452.0007-8;RUA FRANCISCO ANTÔNIO MIRANDA, 527, JARDIM BELÉM;03809130;HMP;37313-24-SP-CCE;Totalmente;321.25
1020.2024/0002262-2;Certificado de Conclusão;deferido;21/02/2024 15:49:56;SQL;197.047.0046-5;RUA DO BOSQUE, 1766 - 1744, BARRA FUNDA;01136001;R2v, nR1, R2v-1, nR1-3;37340-24-SP-CCE;Totalmente;7182.86
1020.2024/0002277-0;Certificado de Conclusão;deferido;06/03/2024 19:24:33;SQL;053.083.0077-1;AVENIDA LUCA, 370 - 372, SANTA CLARA;03370010;HIS;37383-24-SP-CCE;Totalmente;261.61
1020.2024/0002740-3;Certificado de Conclusão;deferido;04/03/2024 14:16:49;SQL;110.363.0010-1;RUA ALMERINDO ALZIRO PAGANINI, 472, JARDIM POPULAR;03671000;R2h, R2h-1;37440-24-SP-CCE;Totalmente;639.64
1020.2024/0003210-5;Certificado de Conclusão;deferido;29/02/2024 13:37:48;SQL;116.340.0003-9;RUA PADRE MANUEL LUIS DE VERGUEIRO, 645, VILA ANTONIETA;03476000;R2h, R2h-1;37455-24-SP-CCE;Totalmente;243.24
1020.2024/0002520-6;Certificado de Conclusão;deferido;01/03/2024 16:34:16;SQL;304.011.0054-2;RUA MARCELO DE MENEZES, 278, CARANDIRU;02069030;HIS;37458-24-SP-CCE;Totalmente;632.5
1020.2024/0003213-0;Certificado de Conclusão;deferido;20/02/2024 17:39:28;SQL;078.394.0021-3;Rua João Oliveira Carmo, 258, Jardim Felicidade;05143100;R2h, R2h-1;37469-24-SP-CCE;Totalmente;456.48
1020.2024/0002523-0;Certificado de Conclusão;deferido;19/03/2024 16:27:20;SQL, SQL, SQL;040.113.0010-1, 040.113.0011-1, 040.113.0012-8;Rua Silva Bueno, 1290, Ipiranga, Rua Silva Bueno, 1302, Ipiranga, Rua Silva Bueno, 1308, Ipiranga;04208000, 04208000, 04208000;HIS;37471-24-SP-CCE;Totalmente;6116.97
1020.2024/0003198-2;Certificado de Conclusão;deferido;20/02/2024 14:43:01;SQL;116.097.0047-2;R MARIA INACIA DA CONCEICAO, 195, vila carrão;03437060;R2h, R2h-1;37499-24-SP-CCE;Totalmente;341.38
1020.2024/0003747-6;Certificado de Conclusão;deferido;18/03/2024 16:27:57;SQL;047.105.0053-3;RUA BIOBEDAS, 273, 275, VILA DA SAÚDE;04302010;nR1, nR1-1;37612-24-SP-CCE;Totalmente;341.24
1020.2024/0003542-2;Certificado de Conclusão;deferido;27/02/2024 10:51:06;SQL;118.470.0006-0;Rua Maria Fett, 403, Parque São Lucas;03263000;R2h, R2h-1;37617-24-SP-CCE;Totalmente;167.04
1020.2024/0003602-0;Certificado de Conclusão;deferido;11/03/2024 09:47:20;SQL;080.006.0125-7;RUA ALIANÇA LIBERAL , 84, LAPA;05088000;nR1, nR1-10;37621-24-SP-CCE;Totalmente;322.84
1020.2024/0003359-4;Certificado de Conclusão;deferido;07/03/2024 10:32:05;SQL;168.089.0006-9;RUA THOMAZ DE ARAUJO, 153, JARDIM LEONIDAS MOREIRA;57943380;R2h, R2h-1;37624-24-SP-CCE;Totalmente;235.25
1020.2024/0003049-8;Certificado de Conclusão;deferido;11/03/2024 19:44:47;SQL;081.206.0098-3;Rua Fradique Coutinho, 1170 - 1172, Vila Madalena;05416001;HMP, R2v, nR1, R2v-1, nR1-3;37631-24-SP-CCE;Totalmente;4397.45
1020.2024/0003466-3;Certificado de Conclusão;deferido;15/02/2024 15:41:10;SQL;088.282.0014-6;RUA DOUTOR FERREIRA LOPES, 703, VL.SOFIA;04671011;nR1, nR1-5;37650-24-SP-CCE;Totalmente;162.15
1020.2024/0003254-7;Certificado de Conclusão;deferido;07/03/2024 16:26:57;SQL;072.206.0007-0;RUA NOVA DOS PORTUGUESES, 1213 | 1215, CHORA MENINO;02462081;HMP;37695-24-SP-CCE;Totalmente;1343.31
1020.2024/0003755-7;Certificado de Conclusão;deferido;18/03/2024 16:27:03;SQL;052.357.0017-1;RUA PANTOJO, 781, VILA REGENTE FEIJO;03343000;nR1, nR1-1;37696-24-SP-CCE;Totalmente;363.85
1020.2024/0003675-5;Certificado de Conclusão;deferido;09/02/2024 16:06:49;SQL;117.158.0018-3;RUA OLIVERIO PILAR, 91, VILA PRIMAVERA;03390060;R2h, R2h-1;37743-24-SP-CCE;Totalmente;327.88
1020.2024/0003752-2;Certificado de Conclusão;deferido;06/03/2024 16:48:37;SQL, Código do Imóvel Rural (número do cadastro no INCRA), SQL, SQL;047.139.0005-2, 047.139.0006-0, 047.139.0035-4;Av. Itacira, 2.681, Indianopolis, Av. Piassanguaba, 2.940, Moema, Av. Itacira, 2733, Indianopolis, Av. Itacira, 2743, Indianopolis;04061003, 04060004, 04061003, 04061003;R2v, R2v-2;37757-24-SP-CCE;Totalmente;13932.31
1020.2024/0003765-4;Certificado de Conclusão;deferido;19/02/2024 11:55:13;SQL;113.608.0012-2;Rua Peixoto Werneck, 658, Esquina com a rua Nadime Ackel, Artur Alvin;03563120;R2h, R2h-1;37821-24-SP-CCE;Totalmente;505.6
1020.2024/0004276-3;Certificado de Conclusão;deferido;06/03/2024 15:40:55;SQL;049.103.0024-4;Via Anchieta , 1872, Ipiranga ;04246002;nR2, nR1, nR2-4, nR1-3, nR1-15;37827-24-SP-CCE;Totalmente;525.24
1020.2024/0003545-7;Certificado de Conclusão;deferido;01/03/2024 16:33:47;SQL;069.198.0010-1;RUA PADRE LOURENÇO CRAVERO, 85, TUCURUVI;02303030;HIS;37832-24-SP-CCE;Totalmente;529.95
1020.2024/0003844-8;Certificado de Conclusão;deferido;08/03/2024 16:35:58;SQL;065.061.0057-5;RUA NAGASAKI , 56, 62, VILA MARIA ALTA;02131030;R2h, R2h-1;37850-24-SP-CCE;Totalmente;344.72
1020.2024/0004478-2;Certificado de Conclusão;deferido;04/03/2024 14:16:35;SQL;060.208.0084-1;RUA ABAITARA , 354, vl joao gonçalves bueno;03714060;R2h, R2h-1;37856-24-SP-CCE;Totalmente;286.54
1020.2024/0004120-1;Certificado de Conclusão;deferido;05/03/2024 11:46:06;SQL, SQL;059.171.0060-8, 059.171.0052-7;RUA MAESTRO JOSE TESCARI, 380, penha de frança, RUA ALCACER , 72, penha de frança;03655030, 03655000;R2h, R2h-1;37857-24-SP-CCE;Totalmente;263.02
1020.2024/0004122-8;Certificado de Conclusão;deferido;06/03/2024 11:44:36;SQL;058.115.0009-2;RUA CAMPOLIDE, 131, VILA GRANADA;03541020;R2h, R2h-1;37871-24-SP-CCE;Totalmente;388.03
1020.2024/0003700-0;Certificado de Conclusão;deferido;15/03/2024 17:59:43;SQL;075.023.0011-2;Rua Clarindo Miranda, 17, Parque Peruche;02532011;HIS, HMP;37875-24-SP-CCE;Totalmente;694.45
1020.2024/0004123-6;Certificado de Conclusão;deferido;06/03/2024 11:45:24;SQL;059.167.0022-9;RUA MAESTRO JOSE TESCARI, 155, PENHA ;03655030;R2h, R2h-1;37879-24-SP-CCE;Totalmente;352.72
1020.2024/0003984-3;Certificado de Conclusão;deferido;12/03/2024 10:45:41;SQL;066.275.0055-8;R REV ISRAEL VIEIRA FERREIRA, 163, Vila Medeiros;02215000;R2h, R2h-1;37894-24-SP-CCE;Totalmente;230.42
1020.2024/0003631-3;Certificado de Conclusão;deferido;07/03/2024 20:08:46;SQL;113.460.0004-1;RUA QUIXERAMOBIM, 313, JARDIM NORDESTE;03688040;HIS;37904-24-SP-CCE;Totalmente;706.6
1020.2024/0003829-4;Certificado de Conclusão;deferido;19/02/2024 12:06:16;SQL;068.369.0023-0;Rua Cruz de Malta, sn, Tucuruvi;02248000;R2h, R2h-1;37908-24-SP-CCE;Totalmente;243.92
1020.2024/0003697-6;Certificado de Conclusão;deferido;06/03/2024 19:09:08;SQL;114.159.0015-8;RUA MEDIO IGUACU, 77, CIDADE LIDER;08285130;HIS;37917-24-SP-CCE;Totalmente;829.55
1020.2024/0003707-7;Certificado de Conclusão;deferido;07/03/2024 20:08:46;SQL, SQL;059.166.0072-0, 059.166.0071-2;RUA MAXINE, 226, VILA GRANADA, RUA MAXINÉ, 226, VILA GRANADA;03656010, 03656010;HIS;37918-24-SP-CCE;Totalmente;2097.34
1020.2024/0003785-9;Certificado de Conclusão;deferido;12/03/2024 16:42:30;SQL;070.169.0039-8;RUA NARANDIBA, 41, SANTANA;02334060;HIS;37995-24-SP-CCE;Totalmente;635.25
1020.2024/0004775-7;Certificado de Conclusão;deferido;13/03/2024 19:46:25;SQL;054.082.0014-0;Rua Antonio Camardo, 877, Vila Gomes Cardim;03309060;nR2, nR2-2;38026-24-SP-CCE;Totalmente;155.09
1020.2024/0004138-4;Certificado de Conclusão;deferido;07/03/2024 20:12:45;SQL;068.493.0034-2;rua aldeia das canoas, 102, vila medeiros;02207010;R2h, R2h-1;38032-24-SP-CCE;Totalmente;185.69
1020.2024/0004017-5;Certificado de Conclusão;deferido;12/03/2024 15:52:55;SQL;145.027.0024-9;R. FERNANDE TENORIO, 16, Cidade Lider;08280140;HIS;38091-24-SP-CCE;Totalmente;785.95
1020.2024/0004293-3;Certificado de Conclusão;deferido;05/03/2024 11:51:05;SQL;152.131.0023-5;Rua Liberato Barroso, 99, Jardim Santa Adelia;03972010;R2h, R2h-1;38101-24-SP-CCE;Totalmente;300.45
1020.2024/0004596-7;Certificado de Conclusão;deferido;29/02/2024 12:13:33;SQL;031.005.0034-2;RUA SAPUCAIA, 325/333, ESQ C/ RUA PROFESSOR MACHADO TOLOSA, BELENZINHO;03170050;nR1, nR1-1;38103-24-SP-CCE;Totalmente;124.5
1020.2024/0004501-0;Certificado de Conclusão;deferido;27/02/2024 13:58:14;SQL;051.174.0043-7;RUA TRÊS PEDRAS, S/N, JARDIM DA FIGUEIRA;03209010;R2h, R2h-1;38118-24-SP-CCE;Totalmente;145.2
1020.2024/0004297-6;Certificado de Conclusão;deferido;28/02/2024 10:18:51;SQL;078.075.0041-7;Avenida General Charles de Gaulle, 513, Lote 09 Quadra 33, Parque São Domingos;05124000;R2h, R2h-1;38136-24-SP-CCE;Totalmente;362.75
1020.2024/0004300-0;Certificado de Conclusão;deferido;06/03/2024 11:58:35;SQL;303.048.0021-7;Rua Alfredo da Motta, 0, VILA OLINDA;03379090;R2h, R2h-1;38151-24-SP-CCE;Totalmente;275.73
1020.2024/0004303-4;Certificado de Conclusão;deferido;27/02/2024 00:51:57;SQL;199.015.0140-6;Rua Coronel Virgilio dos Santos, 768, Vila Eleonora;05115000;R2h, R2h-1;38154-24-SP-CCE;Totalmente;323.13
1020.2024/0004304-2;Certificado de Conclusão;deferido;27/02/2024 00:51:52;SQL;078.261.0008-9;Rua Almeida Filho, 75, Parque São Domingos;05125030;R2h, R2h-1;38160-24-SP-CCE;Totalmente;220.6
